Cruzeiro;Gremio;2018;1; ; 1 ; 42% ; 58% ; 8 ; 3 ;;;;; 1 ; ; 5 ; 2 ;;; 54 ; 57 ; 44 ; 30 ; ; 2 ;;;;; 3 ; 1 ; ; 1 ; 20 ; 15 ; 17 ; 20 ; 3 ; 5 ; 13 ; 12 ; 7 ; 4 
Santos;Ceara;2018;1; 2 ; ; 52% ; 48% ; 1 ; 2 ;;;;; 5 ; 4 ; 13 ; 4 ;;; 69 ; 53 ; 53 ; 36 ; 1 ; ;;;;; ; 1 ;;; 8 ; 5 ; 5 ; 9 ; 7 ; 16 ; 21 ; 21 ; 4 ; 2 
Atletico Pr;Chapecoense;2018;1; 5 ; 1 ; 64% ; 36% ; 5 ; 1 ;;;;; 3 ; 4 ; 5 ; 6 ;;; 52 ; 48 ; 39 ; 31 ; 3 ; 1 ;;;;; 1 ; 3 ;;; 10 ; 16 ; 17 ; 13 ; 9 ; 9 ; 19 ; 18 ; 3 ; 9 
America Mineiro;Sport;2018;1; 3 ; ; 39% ; 61% ; 2 ; 5 ;;;;; ; 3 ; 8 ; 6 ;;; 53 ; 56 ; 22 ; 33 ; 4 ; 3 ;;;;; 1 ; 3 ;;; 12 ; 12 ; 15 ; 16 ; 10 ; 9 ; 18 ; 25 ; 2 ; 6 
Corinthians;Fluminense;2018;1; 2 ; 1 ; 62% ; 38% ; ; 5 ;;;;; 3 ; 2 ; 6 ; 7 ;;; 54 ; 49 ; 34 ; 33 ;;;;;;;;;;; 14 ; 15 ; 15 ; 14 ; 8 ; 10 ; 25 ; 29 ; 6 ; 2 
Internacional;Bahia;2018;1; 2 ; ; 44% ; 56% ; 2 ; 2 ;;;;; 2 ; 4 ; 6 ; 5 ;;; 59 ; 70 ; 39 ; 49 ; 1 ; 1 ;;;;; 2 ; ;;; 15 ; 18 ; 19 ; 16 ; 7 ; 9 ; 23 ; 32 ; 4 ; 3 
Botafogo;Palmeiras;2018;1; 1 ; 1 ; 48% ; 52% ; 4 ; 4 ;;;;; 2 ; ; 6 ; 1 ;;; 58 ; 67 ; 43 ; 53 ;;;;;;; 1 ; 4 ;;; 7 ; 23 ; 23 ; 7 ; 3 ; 7 ; 25 ; 29 ; 8 ; 3 
Vasco;Atletico Mg;2018;1; 1 ; 1 ; 67% ; 33% ; 8 ; 7 ;;; 1 ; ; 2 ; ; 6 ; 4 ;;; 56 ; 35 ; 39 ; 21 ; 3 ; 2 ; 1 ; ;;; 4 ; 3 ;;; 11 ; 18 ; 20 ; 14 ; 5 ; 8 ; 28 ; 19 ; 9 ; 3 
Bahia;Santos;2018;2; 1 ; ; 50% ; 50% ; 4 ; 3 ;;; 1 ; ; 1 ; ; 5 ; 3 ;;; 64 ; 43 ; 38 ; 23 ; 2 ; 3 ;;;;; 3 ; 3 ;;; 28 ; 22 ; 25 ; 30 ; 7 ; 9 ; 19 ; 18 ; 7 ; 6 
Flamengo;America Mineiro;2018;2; 2 ; ; 52% ; 48% ; 3 ; 7 ;;;;; ; 3 ; 5 ; 3 ;;; 42 ; 49 ; 27 ; 33 ; 1 ; ; 1 ; ;;; 1 ; 1 ;;; 15 ; 16 ; 16 ; 16 ; 11 ; 8 ; 14 ; 33 ; 6 ; 12 
Parana Clube;Corinthians;2018;2; ; 4 ; 57% ; 43% ; 8 ; ;;; 1 ; ; 3 ; 1 ; 4 ; 2 ;;; 68 ; 64 ; 40 ; 26 ; 2 ; 1 ;;;;; 1 ; 1 ;;; 16 ; 16 ; 17 ; 18 ; 5 ; 13 ; 28 ; 15 ; 5 ; 2 
Sao Paulo;Parana Clube;2018;1; 1 ; ; 55% ; 45% ; 5 ; 1 ;;;;; 1 ; ; 2 ; 5 ;;; 101 ; 75 ; 58 ; 29 ; 3 ; 2 ;;;;; 4 ; 2 ;;; 19 ; 15 ; 17 ; 22 ; 5 ; 7 ; 19 ; 22 ; 7 ; 7 
Atletico Mg;Vitoria;2018;2; 2 ; 1 ; 59% ; 41% ; 2 ; 5 ;;; 3 ; ; 2 ; 1 ; 3 ; 6 ;;; 60 ; 53 ; 45 ; 33 ; 6 ; 1 ;;;;; 2 ; 4 ;;; 22 ; 19 ; 20 ; 28 ; 11 ; 7 ; 24 ; 20 ; 6 ; 5 
Fluminense;Cruzeiro;2018;2; 1 ; ; 36% ; 64% ; 2 ; 6 ;;; ; 1 ; ; 3 ; ; 5 ;;; 47 ; 65 ; 23 ; 50 ; ; 3 ;;;;; 3 ; 2 ; 1 ; ; 13 ; 19 ; 22 ; 13 ; 6 ; 1 ; 18 ; 16 ; 1 ; 7 
Ceara;Sao Paulo;2018;2;;; 55% ; 45% ; 3 ; 3 ;;;;; 6 ; 1 ; 3 ; 7 ;;; 70 ; 65 ; 47 ; 37 ; 1 ; 1 ;;;;; 1 ; 1 ;;; 12 ; 7 ; 8 ; 13 ; 6 ; 5 ; 24 ; 10 ; 7 ; 7 
Palmeiras;Internacional;2018;2; 1 ; ; 45% ; 55% ; 2 ; 2 ;;; 1 ; ; 2 ; ; 8 ; 4 ;;; 73 ; 72 ; 49 ; 48 ; ; 2 ;;;;; 2 ; 2 ;;; 14 ; 15 ; 17 ; 14 ; 5 ; 11 ; 22 ; 27 ; 8 ; 9 
Gremio;Atletico Pr;2018;2;;; 54% ; 46% ; 10 ; 2 ;;; 1 ; ; 4 ; 3 ; 10 ; 3 ;;; 76 ; 57 ; 66 ; 41 ; 3 ; 1 ;;; ; 1 ; 3 ; 3 ;;; 9 ; 15 ; 16 ; 12 ; 8 ; 14 ; 14 ; 17 ; 7 ; 4 
Sport;Botafogo;2018;2; 1 ; 1 ; 54% ; 46% ; 11 ; 1 ;;;;; 4 ; 3 ; 4 ; 6 ;;; 64 ; 50 ; 38 ; 30 ; 2 ; ;;;;; 1 ; 3 ;;; 13 ; 14 ; 15 ; 16 ; 8 ; 9 ; 25 ; 19 ; 10 ; 7 
Botafogo;Gremio;2018;3; 2 ; 1 ; 58% ; 42% ; 6 ; 2 ;;; 1 ; ; 5 ; 2 ; 6 ; 4 ;;; 59 ; 56 ; 43 ; 41 ; ; 2 ;;;;; 1 ; 1 ;;; 14 ; 12 ; 14 ; 14 ; 7 ; 8 ; 17 ; 19 ; 10 ; 4 
Vitoria;Flamengo;2018;1; 2 ; 2 ; 63% ; 37% ; 3 ; 4 ;;;;; 2 ; ; 9 ; 3 ;;; 48 ; 38 ; 41 ; 30 ; 2 ; 2 ; 1 ; ;;; 3 ; 2 ; ; 1 ; 23 ; 9 ; 11 ; 25 ; 4 ; 11 ; 18 ; 19 ; 4 ; 5 
Chapecoense;Vasco;2018;2; 1 ; 1 ; 42% ; 58% ; 1 ; 7 ;;;;; 2 ; 1 ; 6 ; 6 ;;; 68 ; 76 ; 23 ; 39 ; 2 ; 2 ;;;;; 1 ; 2 ;;; 13 ; 8 ; 10 ; 15 ; 7 ; 12 ; 17 ; 19 ; 3 ; 3 
Palmeiras;Chapecoense;2018;3; ; ; 72% ; 28% ; 5 ; ;;; 1 ; ; 3 ; 1 ; 8 ; 5 ;;; 64 ; 31 ; 44 ; 17 ; 1 ; 2 ;;;;; 4 ; 6 ;;; 18 ; 15 ; 17 ; 19 ; 5 ; 13 ; 27 ; 14 ; 14 ; 1 
America Mineiro;Vitoria;2018;3; 2 ; 1 ; 41% ; 59% ; 8 ; 4 ;;; ; 1 ; 1 ; ; 4 ; 5 ;;; 61 ; 61 ; 40 ; 49 ; ; 3 ;;; 1 ; ; 2 ; 2 ;;; 14 ; 11 ; 14 ; 14 ; 10 ; 10 ; 16 ; 32 ; 8 ; 7 
Ceara;Flamengo;2018;3; ; 3 ; 45% ; 55% ; 1 ; 7 ;;;;; 2 ; 1 ; 4 ; 6 ;;; 41 ; 48 ; 30 ; 39 ; 1 ; 2 ;;;;; 1 ; 2 ;;; 17 ; 14 ; 16 ; 18 ; 9 ; 7 ; 18 ; 17 ; 2 ; 5 
Fluminense;Sao Paulo;2018;3; 1 ; 1 ; 57% ; 43% ; 3 ; 1 ;;; 1 ; 1 ; 2 ; 3 ; 4 ; 6 ;;; 56 ; 45 ; 32 ; 32 ; 2 ; ;;;;; 3 ; 2 ;;; 16 ; 16 ; 16 ; 19 ; 8 ; 6 ; 25 ; 26 ; 7 ; 8 
Bahia;Atletico Pr;2018;3;;; 43% ; 57% ; 8 ; 2 ;;; 1 ; 1 ; 2 ; 1 ; 10 ; 4 ;;; 47 ; 49 ; 38 ; 28 ; 2 ; 1 ;;;;; 2 ; 2 ;;; 23 ; 12 ; 13 ; 25 ; 7 ; 12 ; 13 ; 9 ; 8 ; 2 
Atletico Mg;Corinthians;2018;3; 1 ; ; 57% ; 43% ; 5 ; 2 ;;; 3 ; ; 6 ; 1 ; 5 ; 1 ;;; 70 ; 48 ; 52 ; 26 ; 2 ; ;;;;; 4 ; 3 ;;; 25 ; 14 ; 14 ; 27 ; 4 ; 10 ; 28 ; 25 ; 10 ; 
Parana Clube;Sport;2018;3; 1 ; 2 ; 67% ; 33% ; 11 ; 2 ;;;;; 4 ; 2 ; 7 ; 4 ;;; 66 ; 61 ; 45 ; 26 ; 2 ; 3 ;;;;; 1 ; 1 ;;; 14 ; 15 ; 18 ; 16 ; 6 ; 11 ; 35 ; 18 ; 8 ; 1 
Internacional;Cruzeiro;2018;3;;; 62% ; 38% ; 9 ; 1 ;;; 1 ; ; 1 ; 1 ; 10 ; 6 ;;; 68 ; 62 ; 54 ; 35 ; 4 ; ;;;;; 4 ; 3 ;;; 16 ; 15 ; 15 ; 20 ; 9 ; 10 ; 17 ; 11 ; 18 ; 4 
Cruzeiro;Botafogo;2018;4; 1 ; ; 53% ; 47% ; 6 ; 1 ;;; ; 1 ; 4 ; 1 ; 9 ; 4 ;;; 50 ; 46 ; 37 ; 22 ; 5 ; 1 ;;;;; 1 ; 4 ;;; 18 ; 12 ; 13 ; 24 ; 8 ; 11 ; 20 ; 12 ; 8 ; 6 
Vitoria;Fluminense;2018;4; 1 ; 2 ; 38% ; 62% ; 2 ; 4 ;;;;; 4 ; 2 ; 2 ; 7 ;;; 41 ; 47 ; 28 ; 39 ; 4 ; 1 ;;;;; 2 ; 1 ;;; 18 ; 7 ; 8 ; 22 ; 10 ; 4 ; 11 ; 25 ; 3 ; 9 
Vasco;America Mineiro;2018;4; 4 ; 1 ; 61% ; 39% ; 4 ; 2 ;;; 1 ; ; 5 ; 1 ; 5 ; 1 ;;; 63 ; 47 ; 43 ; 26 ; 4 ; ; ; 1 ;;; 4 ; 4 ;;; 14 ; 23 ; 23 ; 18 ; 2 ; 6 ; 28 ; 23 ; 3 ; 3 
Corinthians;Ceara;2018;4; 1 ; 1 ; 61% ; 39% ; 3 ; 2 ;;;;; 1 ; ; 7 ; 1 ;;; 94 ; 61 ; 52 ; 28 ; 2 ; 3 ;;;;; 2 ; 4 ;;; 11 ; 20 ; 23 ; 13 ; 1 ; 13 ; 24 ; 13 ; 12 ; 2 
Santos;Vasco;2018;3; 1 ; 1 ; 55% ; 45% ; 2 ; 2 ;;; 1 ; ; ; 2 ; 7 ; 7 ;;; 73 ; 61 ; 42 ; 35 ; 2 ; ;;; ; 1 ; 1 ; 3 ;;; 12 ; 16 ; 17 ; 14 ; 9 ; 9 ; 16 ; 25 ; 10 ; 6 
Sao Paulo;Atletico Mg;2018;4; 2 ; 2 ; 45% ; 55% ; ; 3 ;;;;; 1 ; 1 ; 3 ; 3 ;;; 61 ; 59 ; 44 ; 41 ; 1 ; 2 ;;;;; 4 ; 4 ;;; 17 ; 14 ; 16 ; 18 ; 11 ; 5 ; 16 ; 18 ; 6 ; 7 
Atletico Pr;Palmeiras;2018;4; 1 ; 3 ; 56% ; 44% ; 4 ; 2 ;;;;; 1 ; ; 4 ; 8 ;;; 63 ; 66 ; 44 ; 35 ; 3 ; 1 ;;;;; 1 ; 2 ;;; 10 ; 15 ; 16 ; 13 ; 8 ; 11 ; 21 ; 18 ; 3 ; 6 
Chapecoense;Parana Clube;2018;4; 1 ; 1 ; 45% ; 55% ; 1 ; 2 ;;;;; ; 1 ; 10 ; 13 ;;; 65 ; 79 ; 36 ; 49 ; ; 1 ;;;;; 1 ; 2 ; ; 1 ; 10 ; 16 ; 17 ; 10 ; 15 ; 12 ; 22 ; 42 ; 6 ; 4 
Chapecoense;Flamengo;2018;5; 3 ; 2 ; 45% ; 55% ; ; 3 ;;; 1 ; ; 1 ; 3 ; 4 ; 6 ;;; 64 ; 79 ; 21 ; 32 ; 1 ; 3 ; 1 ; ;;; 2 ; 3 ;;; 18 ; 17 ; 20 ; 19 ; 10 ; 8 ; 17 ; 21 ; 3 ; 7 
Gremio;Santos;2018;4; 5 ; 1 ; 62% ; 38% ; 3 ; 1 ;;; 1 ; ; 3 ; 2 ; 5 ; 3 ;;; 70 ; 34 ; 55 ; 24 ;;;;;;; 1 ; 3 ;;; 15 ; 22 ; 22 ; 15 ; 3 ; 9 ; 12 ; 18 ; 8 ; 1 
Sport;Bahia;2018;4; 2 ; ; 48% ; 52% ; 9 ; 3 ;;; ; 1 ; 1 ; 1 ; 7 ; 2 ;;; 49 ; 43 ; 33 ; 24 ; 1 ; ;;; ; 1 ; 1 ; 2 ;;; 17 ; 21 ; 21 ; 18 ; 7 ; 9 ; 20 ; 23 ; 9 ; 7 
Atletico Pr;Atletico Mg;2018;5; 1 ; 2 ; 60% ; 40% ; 7 ; 12 ;;; 1 ; 1 ; 3 ; ; 6 ; 8 ;;; 56 ; 51 ; 32 ; 37 ; 1 ; ;;;;; 2 ; 2 ;;; 15 ; 16 ; 16 ; 16 ; 9 ; 5 ; 19 ; 20 ; 6 ; 10 
Cruzeiro;Sport;2018;5; 2 ; ; 59% ; 41% ; 3 ; 6 ;;;;; 4 ; ; 7 ; 4 ;;; 55 ; 38 ; 37 ; 26 ; 4 ; 2 ;;;;; 2 ; 3 ;;; 16 ; 15 ; 18 ; 22 ; 5 ; 12 ; 12 ; 12 ; 7 ; 4 
Gremio;Internacional;2018;5;;; 71% ; 29% ; 1 ; 1 ;;;;;;; 13 ; 3 ;;; 80 ; 46 ; 62 ; 29 ;;;;;;; 3 ; 4 ;;; 13 ; 24 ; 24 ; 13 ; 5 ; 14 ; 18 ; 14 ; 11 ; 1 
Flamengo;Internacional;2018;4; 2 ; ; 56% ; 44% ; 6 ; 8 ;;;;; 1 ; 1 ; 5 ; 3 ;;; 55 ; 41 ; 37 ; 28 ; 1 ; ;;;;; 5 ; 4 ; ; 1 ; 10 ; 11 ; 13 ; 11 ; 5 ; 7 ; 22 ; 17 ; 6 ; 6 
Botafogo;Fluminense;2018;5; 2 ; 1 ; 39% ; 61% ; 4 ; 7 ;;;;; ; 2 ; 4 ; 10 ;;; 52 ; 62 ; 38 ; 48 ; 2 ; 1 ;;;;; 2 ; 2 ;;; 12 ; 12 ; 13 ; 14 ; 13 ; 9 ; 16 ; 19 ; 5 ; 9 
Santos;Parana Clube;2018;5; 3 ; 1 ; 55% ; 45% ; 2 ; 3 ;;;;; 1 ; 1 ; 2 ; 8 ;;; 76 ; 70 ; 41 ; 44 ; 3 ; ;;;;; 1 ; 2 ;;; 13 ; 15 ; 15 ; 16 ; 10 ; 7 ; 23 ; 22 ; 6 ; 5 
Atletico Mg;Cruzeiro;2018;6; 1 ; ; 60% ; 40% ; 6 ; 2 ;;;;; 1 ; ; 9 ; 9 ;;; 56 ; 45 ; 44 ; 28 ; ; 1 ;;; ; 1 ; 3 ; 2 ;;; 11 ; 15 ; 17 ; 12 ; 11 ; 13 ; 21 ; 25 ; 3 ; 6 
Vasco;Vitoria;2018;5; 2 ; 3 ; 65% ; 35% ; 7 ; 3 ;;; ; 1 ; 6 ; 2 ; 7 ; 2 ;;; 56 ; 45 ; 42 ; 23 ; 1 ; ; 2 ; ;;; 2 ; 3 ;;; 16 ; 18 ; 18 ; 17 ; 6 ; 10 ; 28 ; 21 ; 7 ; 2 
Bahia;Sao Paulo;2018;5; 2 ; 2 ; 46% ; 54% ; 3 ; 4 ;;; 1 ; ; 1 ; ; 3 ; 4 ;;; 54 ; 56 ; 33 ; 38 ; 1 ; ; 1 ; ;;; 5 ; 3 ;;; 19 ; 12 ; 12 ; 20 ; 6 ; 8 ; 23 ; 32 ; 3 ; 3 
Ceara;America Mineiro;2018;5; 2 ; 2 ; 60% ; 40% ; 8 ; 1 ;;;;; 4 ; 3 ; 8 ; 3 ;;; 71 ; 44 ; 49 ; 24 ; 2 ; 2 ; 1 ; ;;; 1 ; 3 ;;; 16 ; 18 ; 20 ; 18 ; 5 ; 13 ; 34 ; 19 ; 8 ; 2 
Corinthians;Palmeiras;2018;5; 1 ; ; 51% ; 49% ; 4 ; 4 ;;; ; 3 ; 1 ; ; 3 ; 1 ;;; 37 ; 49 ; 25 ; 29 ; ; 2 ;;;;; 2 ; 3 ;;; 15 ; 20 ; 22 ; 15 ; 7 ; 5 ; 30 ; 25 ; 10 ; 3 
Sport;Corinthians;2018;6; 1 ; 1 ; 46% ; 54% ; 5 ; 2 ;;;;; 1 ; ; 8 ; 3 ;;; 56 ; 51 ; 42 ; 31 ; 1 ; 2 ;;;;; 2 ; 3 ;;; 19 ; 14 ; 17 ; 20 ; 6 ; 10 ; 22 ; 21 ; 3 ; 5 
America Mineiro;Botafogo;2018;6; 1 ; ; 44% ; 56% ; 2 ; 1 ;;;;; 5 ; 1 ; 6 ; 7 ;;; 51 ; 55 ; 32 ; 29 ; 2 ; 5 ;;;;; 2 ; 4 ;;; 19 ; 10 ; 16 ; 21 ; 10 ; 10 ; 19 ; 26 ; 5 ; 2 
Sao Paulo;Santos;2018;6; 1 ; ; 43% ; 57% ; ; 3 ;;; 1 ; ; 1 ; 1 ; 10 ; 4 ;;; 72 ; 72 ; 54 ; 48 ; 2 ; 1 ;;; 1 ; ; 4 ; 2 ;;; 12 ; 6 ; 7 ; 15 ; 11 ; 12 ; 20 ; 36 ; 4 ; 2 
Vitoria;Ceara;2018;6; 2 ; 1 ; 47% ; 53% ; 2 ; 6 ;;;;; 3 ; 1 ; 6 ; 5 ;;; 50 ; 61 ; 39 ; 48 ; 1 ; 1 ; 1 ; ;;; 4 ; ;;; 10 ; 15 ; 17 ; 12 ; 10 ; 9 ; 15 ; 21 ; 7 ; 4 
Parana Clube;Gremio;2018;6; ; ; 31% ; 69% ; 1 ; 2 ;;;;; 1 ; ; 4 ; 5 ;;; 55 ; 63 ; 25 ; 48 ; ; 1 ;;;;; 2 ; 1 ;;; 16 ; 17 ; 19 ; 16 ; 8 ; 8 ; 22 ; 19 ; 1 ; 9 
Fluminense;Atletico Pr;2018;6; 2 ; ; 37% ; 63% ; 4 ; 3 ;;;;; 1 ; 4 ; 5 ; 9 ;;; 46 ; 78 ; 23 ; 48 ; 2 ; 1 ;;;;; 1 ; 2 ;;; 13 ; 16 ; 17 ; 15 ; 15 ; 5 ; 19 ; 15 ; 3 ; 6 
Palmeiras;Bahia;2018;6; 3 ; ; 54% ; 46% ; 3 ; 5 ;;; 1 ; 1 ; 2 ; 4 ; 4 ; 4 ;;; 58 ; 41 ; 41 ; 26 ; 4 ; 1 ;;;;; 3 ; 2 ;;; 16 ; 12 ; 13 ; 21 ; 5 ; 8 ; 23 ; 23 ; 5 ; 4 
Parana Clube;Atletico Pr;2018;7;;; 42% ; 58% ; 6 ; 2 ;;; 1 ; ; 4 ; ; 7 ; 5 ;;; 55 ; 59 ; 32 ; 39 ; 1 ; 1 ;;;;; 3 ; 1 ;;; 8 ; 14 ; 15 ; 9 ; 12 ; 7 ; 21 ; 25 ; 10 ; 4 
Botafogo;Vitoria;2018;7; 1 ; 1 ; 57% ; 43% ; 3 ; ;;;;; ; 1 ; 4 ; 2 ;;; 63 ; 59 ; 59 ; 44 ; 6 ; 2 ;;;;; 1 ; 4 ;;; 10 ; 18 ; 20 ; 16 ; 6 ; 8 ; 26 ; 23 ; 6 ; 1 
Fluminense;Chapecoense;2018;7; 3 ; 1 ; 40% ; 60% ; 1 ; 5 ;;; 1 ; 1 ; ; 3 ; 5 ; 5 ;;; 53 ; 64 ; 22 ; 38 ;;;;;;; 1 ; 1 ;;; 21 ; 14 ; 14 ; 21 ; 8 ; 8 ; 18 ; 30 ; 1 ; 6 
Atletico Mg;Flamengo;2018;7; ; 1 ; 68% ; 32% ; 5 ; 3 ;;; 2 ; ; 2 ; 1 ; 8 ; 3 ;;; 80 ; 60 ; 56 ; 34 ; ; 4 ;;;;; 1 ; 4 ;;; 15 ; 13 ; 17 ; 15 ; 4 ; 9 ; 31 ; 10 ; 14 ; 1 
Palmeiras;Sport;2018;7; 2 ; 3 ; 62% ; 38% ; 3 ; 6 ;;; 1 ; 1 ; 1 ; ; 6 ; 3 ;;; 69 ; 44 ; 51 ; 28 ; 4 ; ; 1 ; ; ; 1 ; 3 ; 3 ;;; 16 ; 9 ; 9 ; 20 ; 3 ; 14 ; 27 ; 18 ; 9 ; 3 
Internacional;Chapecoense;2018;6; 3 ; ; 52% ; 48% ; 3 ; 3 ;;; ; 1 ; 4 ; 1 ; 7 ; 5 ;;; 68 ; 63 ; 56 ; 41 ; 1 ; ;;;;; 1 ; 2 ;;; 15 ; 15 ; 15 ; 16 ; 8 ; 9 ; 18 ; 19 ; 2 ; 2 
Bahia;Vasco;2018;7; 3 ; ; 56% ; 44% ; 4 ; 1 ;;; 1 ; ; ; 3 ; 3 ; 1 ;;; 55 ; 52 ; 29 ; 26 ; 3 ; 2 ;;; ; 1 ; 1 ; 6 ;;; 19 ; 16 ; 18 ; 23 ; 5 ; 6 ; 16 ; 19 ; 4 ; 2 
Flamengo;Vasco;2018;6; 1 ; 1 ; 57% ; 43% ; 2 ; 7 ;;;;; 2 ; 1 ; 5 ; 7 ;;; 59 ; 45 ; 34 ; 27 ; 2 ; ;;;;; 2 ; 3 ; 2 ; 2 ; 15 ; 22 ; 23 ; 18 ; 7 ; 10 ; 23 ; 14 ; 6 ; 11 
America Mineiro;Sao Paulo;2018;7; 1 ; 3 ; 48% ; 52% ; 3 ; 3 ;;;;; 1 ; 2 ; 5 ; 6 ;;; 66 ; 62 ; 41 ; 36 ; 2 ; 4 ; ; 1 ;;; 4 ; 3 ;;; 21 ; 18 ; 23 ; 23 ; 7 ; 10 ; 23 ; 24 ; 9 ; 7 
Santos;Cruzeiro;2018;7; ; 1 ; 51% ; 49% ; 6 ; 4 ;;;;; 3 ; 1 ; 5 ; 7 ;;; 63 ; 58 ; 43 ; 38 ;;;;;;; 1 ; 3 ;;; 11 ; 12 ; 12 ; 11 ; 12 ; 8 ; 26 ; 22 ; 5 ; 7 
Vitoria;Internacional;2018;8; 2 ; 3 ; 50% ; 50% ; 5 ; 3 ;;;;; 6 ; 1 ; 10 ; 3 ;;; 46 ; 47 ; 37 ; 29 ; 2 ; 2 ; ; 1 ;;; 3 ; 2 ;;; 12 ; 12 ; 14 ; 15 ; 5 ; 13 ; 15 ; 27 ; 10 ; 4 
Ceara;Gremio;2018;7; ; 1 ; 41% ; 59% ; 2 ; 4 ;;; ; 1 ; 3 ; 1 ; 7 ; 3 ;;; 44 ; 71 ; 24 ; 49 ; 1 ; ; ; ;;; 4 ; 2 ;;; 15 ; 13 ; 13 ; 16 ; 4 ; 7 ; 11 ; 15 ; 6 ; 3 
Vasco;Parana Clube;2018;8; 1 ; ; 47% ; 53% ; 5 ; 4 ;;;;;;; 9 ; 4 ;;; 56 ; 49 ; 39 ; 26 ; ; 3 ; 1 ; ;;; 3 ; 3 ; 1 ; 1 ; 23 ; 18 ; 21 ; 23 ; 6 ; 11 ; 22 ; 15 ; 4 ; 2 
Internacional;Corinthians;2018;7; 2 ; 1 ; 59% ; 41% ; 7 ; 1 ;;;;; 3 ; ; 8 ; 2 ;;; 74 ; 44 ; 57 ; 30 ; 2 ; ;;;;; 3 ; 1 ;;; 13 ; 10 ; 10 ; 15 ; 3 ; 14 ; 22 ; 27 ; 12 ; 2 
Sport;Atletico Mg;2018;8; 3 ; 2 ; 46% ; 54% ; 4 ; 6 ;;;;; 2 ; 1 ; 4 ; 5 ;;; 61 ; 58 ; 44 ; 36 ; 3 ; 4 ; 1 ; ;;; 4 ; 2 ;;; 14 ; 9 ; 14 ; 17 ; 7 ; 9 ; 17 ; 18 ; 1 ; 3 
